Wall time,Step,Value
1722329236.7963607,4,253.89999389648438
1722329237.4364514,14,157.5
1722329237.5055697,15,174.10000610351562
1722329237.7099724,18,163.8000030517578
1722329237.7759662,19,199.3000030517578
1722329238.245425,26,164.0
1722329238.3146112,27,198.0
1722329239.1782997,40,140.0
1722329239.5306468,47,135.89999389648438
1722329239.5761406,48,81.30000305175781
1722329239.6215615,49,171.0
1722329239.873741,54,217.0
1722329240.2414372,62,186.6999969482422
1722329240.2881484,63,293.0
1722329240.4309778,66,149.8000030517578
1722329240.478887,67,134.39999389648438
1722329240.6268275,70,134.0
1722329240.6748621,71,155.0
1722329240.9624274,77,378.8999938964844
1722329241.219397,82,160.0
1722329241.5657015,89,250.60000610351562
1722329242.0532887,99,201.1999969482422
1722329242.315553,103,91.0
1722329242.5819163,107,159.60000610351562
1722329243.3041732,121,171.0
1722329243.495497,125,158.3000030517578
1722329243.542343,126,159.60000610351562
1722329243.6330032,128,212.39999389648438
1722329243.7260766,130,146.0
1722329244.0002568,136,166.0
1722329244.4442086,144,143.0
1722329244.5379689,146,106.0
1722329244.5830836,147,186.5
1722329244.722917,150,114.5
1722329245.0480034,157,206.6999969482422
1722329245.203301,160,273.0
1722329245.3237748,162,120.9000015258789
1722329245.4173517,164,104.0
1722329245.7353797,171,227.0
1722329245.7811058,172,169.0
1722329246.009433,177,148.39999389648438
1722329246.3685644,184,201.0
1722329246.418956,185,269.8999938964844
1722329246.7866383,191,185.6999969482422
1722329246.8372853,192,124.5
1722329247.4470725,203,209.89999389648438
1722329247.5477562,205,213.10000610351562
1722329247.9792056,213,261.8999938964844
1722329248.0776231,215,194.60000610351562
1722329248.5930738,224,254.89999389648438
1722329248.864603,229,158.39999389648438
1722329249.7912385,244,168.10000610351562
1722329249.8391836,245,347.20001220703125
1722329250.4814062,258,347.0
1722329250.536107,259,132.89999389648438
1722329250.5861154,260,173.0
1722329251.1724803,271,218.3000030517578
1722329251.336591,274,232.8000030517578
1722329251.5478551,278,157.60000610351562
1722329251.8204315,282,156.5
1722329251.9840415,285,164.3000030517578
1722329252.136913,288,201.0
1722329252.2430995,290,304.0
1722329252.6209846,295,183.8000030517578
1722329252.7204795,297,122.30000305175781
1722329252.7680259,298,292.1000061035156
1722329253.2585487,308,132.39999389648438
1722329253.484623,312,270.6000061035156
1722329253.6758094,316,70.4000015258789
1722329253.7684193,318,185.6999969482422
1722329253.8176217,319,180.3000030517578
1722329253.9856157,322,181.3000030517578
1722329254.7494454,337,210.0
1722329255.192145,345,144.5
1722329255.247618,346,189.8000030517578
1722329255.8467236,358,194.0
1722329256.1955135,364,437.0
1722329256.2528908,365,217.1999969482422
1722329256.304697,366,196.0
1722329256.93667,378,216.10000610351562
1722329257.3335993,386,137.5
1722329257.529469,390,270.0
1722329257.6262748,392,185.0
1722329257.8792677,397,270.0
1722329258.137919,402,153.1999969482422
1722329258.2351563,404,111.5
1722329258.8015044,415,430.1000061035156
1722329259.1327527,421,219.0
1722329259.1820974,422,142.8000030517578
1722329259.8742447,436,351.8999938964844
1722329259.923506,437,153.60000610351562
1722329260.0179346,439,115.9000015258789
1722329260.2890697,444,133.0
1722329260.3815842,446,210.0
1722329260.681229,452,341.0
1722329260.8703947,456,135.0
1722329261.1472447,461,341.79998779296875
1722329261.3381808,465,191.0
1722329261.4856827,468,238.0
1722329261.581448,470,198.89999389648438
1722329261.785494,474,202.0
1722329261.8362885,475,252.0
1722329262.0824914,480,261.3999938964844
1722329262.1649828,481,220.6999969482422
1722329262.4517848,487,190.0
1722329262.7989163,494,245.0
