Wall time,Step,Value
1722335739.26176,4,183.60000610351562
1722335740.2272182,18,179.1999969482422
1722335741.7422397,40,272.0
1722335742.0930576,47,231.60000610351562
1722335742.8204882,62,200.8000030517578
1722335742.8683214,63,139.3000030517578
1722335743.2402475,71,195.5
1722335743.543663,77,337.20001220703125
1722335743.8225067,82,280.3999938964844
1722335744.1846662,89,212.60000610351562
1722335744.8545337,103,166.10000610351562
1722335745.0567122,107,178.0
1722335745.7557902,121,215.8000030517578
1722335746.1044576,128,244.10000610351562
1722335746.2001293,130,275.6000061035156
1722335747.5400422,157,213.89999389648438
1722335747.6865165,160,230.6999969482422
1722335747.7989519,162,185.89999389648438
1722335747.8997402,164,102.0
1722335748.2823915,172,150.3000030517578
1722335749.2048202,191,164.89999389648438
1722335749.8078203,203,190.89999389648438
1722335749.9013193,205,173.60000610351562
1722335751.0871127,229,189.39999389648438
1722335751.8356638,244,221.1999969482422
1722335751.885461,245,183.39999389648438
1722335752.5545828,259,177.5
1722335753.1472337,271,232.8000030517578
1722335753.288226,274,348.1000061035156
1722335753.6888797,282,209.3000030517578
1722335753.85028,285,215.10000610351562
1722335754.3454802,295,251.60000610351562
1722335755.3873518,316,196.6999969482422
1722335755.5315986,319,229.6999969482422
1722335755.7010422,322,284.70001220703125
1722335756.8785815,346,172.8000030517578
1722335757.4533598,358,246.39999389648438
1722335757.7602057,364,148.5
1722335757.8775852,366,215.39999389648438
1722335758.4961526,378,150.1999969482422
1722335758.92205,386,203.10000610351562
1722335759.1218467,390,273.5
1722335759.72074,402,293.29998779296875
1722335760.377895,415,288.1000061035156
1722335760.7728505,422,175.6999969482422
1722335761.473509,436,213.10000610351562
1722335761.526695,437,242.5
1722335761.6330729,439,195.89999389648438
1722335762.0118678,446,174.10000610351562
1722335762.7844117,461,418.79998779296875
1722335762.9793415,465,163.6999969482422
1722335763.47079,475,170.8000030517578
1722335763.7223432,480,229.60000610351562
1722335763.7834191,481,129.1999969482422
1722335764.076562,487,137.0
1722335765.2962756,510,244.3000030517578
1722335765.3930063,512,295.0
1722335765.442889,513,150.60000610351562
1722335765.641355,517,222.3000030517578
1722335766.4512076,533,220.8000030517578
1722335766.6941197,538,174.5
1722335766.8003914,540,221.0
1722335767.4306421,552,250.89999389648438
1722335767.6331916,556,125.30000305175781
1722335767.963109,562,220.0
1722335769.5835695,590,220.6999969482422
1722335769.810296,594,222.89999389648438
1722335769.9063127,596,238.8000030517578
1722335771.5110595,628,277.29998779296875
1722335771.55787,629,202.39999389648438
1722335771.9592626,637,164.5
1722335772.2428284,643,154.6999969482422
1722335772.288167,644,217.6999969482422
1722335772.9554682,658,125.69999694824219
1722335773.3885033,667,195.0
1722335773.8126235,675,273.3999938964844
1722335774.7894957,694,226.1999969482422
1722335776.223616,721,267.79998779296875
1722335776.4316008,725,287.79998779296875
1722335777.4423678,744,209.6999969482422
1722335778.49762,764,319.29998779296875
1722335779.0923705,775,304.0
1722335779.1435127,776,142.0
1722335779.4675407,782,263.3999938964844
1722335779.79138,788,202.5
1722335780.6576877,804,214.60000610351562
1722335780.7135532,805,315.1000061035156
1722335780.830411,807,127.0
1722335781.46692,819,189.5
1722335782.1826274,832,372.5
1722335783.5488465,857,431.0
1722335784.0309436,866,280.1000061035156
1722335784.2772126,871,140.10000610351562
1722335785.0691378,886,316.79998779296875
1722335785.644791,897,223.8000030517578
1722335785.8807085,901,270.0
1722335787.397847,930,248.3000030517578
1722335788.0350995,942,282.3999938964844
1722335788.3925548,949,353.6000061035156
1722335791.3382773,999,193.60000610351562
1722335791.5125988,1002,183.10000610351562
1722335791.6150882,1004,182.8000030517578
1722335792.2100737,1015,226.89999389648438
1722335792.602686,1022,262.5
1722335792.8152845,1026,192.8000030517578
1722335792.9226084,1028,292.0
1722335793.4376566,1037,278.5
1722335794.6761005,1056,173.0
1722335795.4544861,1070,210.8000030517578
1722335795.508318,1071,176.60000610351562
1722335795.6206377,1073,178.89999389648438
1722335795.8279743,1077,157.3000030517578
1722335796.3195333,1086,254.60000610351562
1722335796.9427552,1098,330.3999938964844
1722335797.167787,1102,158.39999389648438
1722335797.2747705,1104,254.0
1722335797.5346,1109,251.39999389648438
1722335797.6381893,1111,127.69999694824219
1722335798.2792807,1121,127.0999984741211
1722335798.5370734,1125,192.3000030517578
1722335798.9827423,1132,165.5
1722335799.187576,1134,121.0
1722335799.9346416,1146,206.3000030517578
1722335800.1908684,1151,225.0
1722335800.2397633,1152,181.60000610351562
1722335800.833124,1164,202.5
1722335801.3577063,1174,217.89999389648438
1722335801.4809299,1176,329.3999938964844
1722335801.8733397,1184,233.10000610351562
1722335802.33445,1193,254.89999389648438
1722335802.3836143,1194,186.89999389648438
1722335803.6112242,1218,189.60000610351562
1722335804.0103645,1225,164.6999969482422
1722335805.1077375,1246,189.39999389648438
1722335805.3650968,1251,303.3999938964844
1722335805.415929,1252,250.8000030517578
1722335805.5180051,1254,325.29998779296875
1722335805.671994,1257,252.0
1722335805.8994756,1261,377.6000061035156
1722335806.2166824,1267,265.5
1722335806.4295406,1271,346.5
1722335806.7113984,1276,173.10000610351562
1722335807.881116,1298,219.3000030517578
1722335808.3204901,1306,185.5
1722335809.1840286,1322,297.70001220703125
1722335809.3406024,1325,245.8000030517578
1722335810.4385037,1345,212.6999969482422
1722335811.2521243,1360,292.29998779296875
1722335811.4743,1364,252.3000030517578
1722335812.0606391,1375,196.1999969482422
1722335812.1135135,1376,292.6000061035156
1722335814.3580737,1417,321.0
1722335815.509224,1438,239.0
1722335815.5613163,1439,247.89999389648438
1722335816.5507705,1457,207.8000030517578
1722335816.6043556,1458,304.20001220703125
1722335817.5081291,1474,203.5
1722335817.6277092,1476,209.0
1722335818.392178,1490,355.79998779296875
1722335818.6045763,1494,191.0
1722335819.050482,1502,232.3000030517578
1722335819.4728963,1510,257.8999938964844
1722335819.6312077,1513,172.0
1722335819.8017051,1516,246.10000610351562
1722335820.4827144,1528,310.79998779296875
1722335821.5576096,1548,261.8999938964844
1722335821.7242174,1551,196.89999389648438
1722335822.5110872,1565,170.1999969482422
1722335822.6725433,1568,196.60000610351562
1722335822.9385145,1573,174.10000610351562
1722335823.096537,1576,269.70001220703125
1722335823.6082816,1585,370.0
1722335824.2104928,1596,223.39999389648438
1722335824.5019045,1601,380.5
