Wall time,Step,Value
1722328565.0676482,4,221.0
1722328565.213221,14,150.0
1722328565.2258544,15,188.0
1722328565.2656903,18,180.0
1722328565.2813556,19,318.0
1722328566.123574,26,290.8999938964844
1722328566.2087834,27,215.0
1722328567.2630742,40,379.0
1722328567.782305,47,188.10000610351562
1722328567.8670166,48,207.5
1722328567.9477088,49,161.1999969482422
1722328568.3083582,54,226.89999389648438
1722328568.9232085,62,187.0
1722328568.991643,63,128.0
1722328569.2147822,66,179.0
1722328569.3108668,67,187.1999969482422
1722328569.6102111,70,218.0
1722328569.712999,71,252.0
1722328570.2503939,77,130.0
1722328570.7196019,82,220.6999969482422
1722328571.2354267,89,190.3000030517578
1722328571.9120445,99,267.5
1722328572.1832113,103,216.0
1722328572.463802,107,312.70001220703125
1722328573.5159516,121,224.0
1722328573.82543,125,181.3000030517578
1722328573.9004056,126,103.0
1722328574.0515594,128,281.0
1722328574.2021527,130,246.0
1722328574.672013,136,372.0
1722328575.3015378,144,262.0
1722328575.4472995,146,274.79998779296875
1722328575.518807,147,214.89999389648438
1722328575.7652168,150,175.1999969482422
1722328576.3412416,157,284.0
1722328576.592135,160,374.5
1722328576.7722046,162,178.1999969482422
1722328576.942805,164,262.0
1722328577.4848146,171,105.0999984741211
1722328577.5713675,172,325.0
1722328577.9660885,177,409.79998779296875
1722328578.5407057,184,217.8000030517578
1722328578.6351328,185,303.5
1722328579.1495807,191,186.0
1722328579.2320893,192,210.5
1722328580.161767,203,293.20001220703125
1722328580.3204725,205,361.1000061035156
1722328580.9565246,213,235.0
1722328581.1160553,215,157.6999969482422
1722328581.9101944,224,205.6999969482422
1722328582.2961009,229,234.5
1722328583.5646038,244,158.10000610351562
1722328583.6473308,245,286.29998779296875
1722328584.6706076,258,177.1999969482422
1722328584.7465444,259,314.79998779296875
1722328584.8181903,260,164.0
1722328585.6554093,271,236.6999969482422
1722328585.906951,274,163.0
1722328586.3892171,278,243.6999969482422
1722328587.0025945,282,306.0
1722328587.486791,285,272.0
1722328587.972329,288,252.0
1722328588.2226834,290,352.20001220703125
1722328588.8137214,295,514.0999755859375
1722328589.0574036,297,176.0
1722328589.1770735,298,332.0
1722328590.5349305,308,212.1999969482422
1722328591.015437,312,348.0
1722328591.3737934,316,352.5
1722328591.5682704,318,163.39999389648438
1722328591.6568055,319,296.8999938964844
1722328591.9218345,322,272.79998779296875
1722328593.2070591,337,165.10000610351562
1722328594.0438218,345,394.3999938964844
1722328594.173538,346,259.3999938964844
1722328595.7179046,358,242.0
1722328596.4643784,364,287.0
1722328596.587942,365,153.10000610351562
1722328596.7063105,366,253.0
1722328598.2091734,378,252.8000030517578
1722328599.249112,386,202.10000610351562
1722328599.8793495,390,293.0
1722328600.0982838,392,103.0
1722328600.6730425,397,252.0
1722328601.2888558,402,170.3000030517578
1722328601.5065522,404,368.5
1722328602.7881823,415,235.89999389648438
1722328603.5075474,421,177.0
1722328603.6403444,422,421.0
1722328605.617741,436,158.5
1722328605.749925,437,192.1999969482422
1722328605.9979308,439,169.0
1722328606.7672486,444,392.0
1722328607.0611732,446,312.29998779296875
1722328607.8162596,452,398.1000061035156
1722328608.1665978,456,239.0
1722328608.63191,461,261.5
1722328609.088137,465,102.0
1722328609.3437996,468,202.0
1722328609.5180235,470,183.0
1722328609.8521152,474,142.0
1722328609.927427,475,218.0
1722328610.3259203,480,198.5
1722328610.4117181,481,197.5
1722328610.8795583,487,295.6000061035156
1722328611.586525,494,146.5
1722328612.9975946,510,265.29998779296875
1722328613.1743815,512,150.8000030517578
1722328613.2546299,513,216.6999969482422
1722328613.357871,514,158.0
1722328613.6584077,517,255.3000030517578
1722328613.8330379,519,203.0
1722328615.074066,533,256.0
1722328615.1521702,534,234.1999969482422
1722328615.3123517,536,196.39999389648438
1722328615.457972,538,308.70001220703125
1722328615.6097631,540,248.6999969482422
1722328615.9038064,544,350.20001220703125
1722328616.047569,546,380.20001220703125
1722328616.3431323,550,193.1999969482422
1722328616.4947665,552,203.0
1722328616.7855139,556,194.0
1722328617.239201,562,213.0
1722328617.3995502,564,205.8000030517578
