Wall time,Step,Value
1722410781.9364583,4,55.099998474121094
1722410782.0621033,14,0.0
1722410782.076212,15,116.80000305175781
1722410782.115426,18,52.5
1722410782.1286108,19,12.5
1722410782.8614752,26,164.89999389648438
1722410782.9453847,27,78.30000305175781
1722410784.0487628,40,58.79999923706055
1722410784.6651793,47,175.6999969482422
1722410784.758251,48,101.19999694824219
1722410784.8387883,49,175.8000030517578
1722410785.304478,54,62.599998474121094
1722410786.0604358,62,55.400001525878906
1722410786.1512952,63,0.0
1722410786.401098,66,85.5
1722410786.481558,67,60.0
1722410786.7024207,70,73.9000015258789
1722410786.7708757,71,72.19999694824219
1722410787.2368321,77,56.599998474121094
1722410787.6251123,82,40.20000076293945
1722410788.1525512,89,29.399999618530273
1722410789.0040398,99,51.20000076293945
1722410789.3259454,103,87.19999694824219
1722410789.7155848,107,99.30000305175781
1722410791.0344875,121,72.0999984741211
1722410791.4508877,125,55.70000076293945
1722410791.5283694,126,125.0
1722410791.6855547,128,146.0
1722410791.8401072,130,96.80000305175781
1722410792.307427,136,89.0
1722410792.9226851,144,46.20000076293945
1722410793.0954468,146,155.0
1722410793.1853194,147,141.60000610351562
1722410793.4168007,150,96.9000015258789
1722410793.9284432,157,100.0
1722410794.1430979,160,21.600000381469727
1722410794.3060772,162,97.4000015258789
1722410794.4776018,164,35.0
1722410794.983173,171,108.9000015258789
1722410795.0541458,172,77.4000015258789
1722410795.4447715,177,78.0999984741211
1722410796.0337095,184,0.0
1722410796.1158822,185,19.5
1722410796.5714035,191,112.69999694824219
1722410796.6422608,192,72.80000305175781
1722410797.709797,203,91.30000305175781
1722410797.9479427,205,59.5
1722410798.9010148,213,108.69999694824219
1722410799.1406102,215,90.80000305175781
1722410800.17126,224,57.20000076293945
1722410800.6907618,229,183.60000610351562
1722410802.2018046,244,166.1999969482422
1722410802.3226407,245,87.9000015258789
1722410803.6150863,258,83.0999984741211
1722410803.7151992,259,9.899999618530273
1722410803.8089087,260,0.0
1722410804.9706068,271,128.6999969482422
1722410805.2598019,274,116.9000015258789
1722410805.6164691,278,158.60000610351562
1722410806.015704,282,174.60000610351562
1722410806.2944982,285,98.30000305175781
1722410806.5983083,288,37.900001525878906
1722410806.7813356,290,86.30000305175781
1722410807.2115283,295,62.0
1722410807.3845043,297,85.19999694824219
1722410807.4671347,298,82.0
1722410808.3345242,308,164.5
1722410808.6694107,312,41.29999923706055
1722410808.9962006,316,85.5
1722410809.1594737,318,61.599998474121094
1722410809.2664256,319,33.0
1722410809.545478,322,98.80000305175781
1722410810.75974,337,9.699999809265137
1722410811.4768403,345,162.60000610351562
1722410811.5559232,346,9.300000190734863
1722410812.4995854,358,26.0
1722410813.0009987,364,130.6999969482422
1722410813.08108,365,138.6999969482422
1722410813.1615322,366,67.0
1722410814.1634898,378,155.89999389648438
1722410814.8679097,386,90.0
1722410815.2145221,390,18.200000762939453
1722410815.3761296,392,58.5
1722410815.7882316,397,60.20000076293945
1722410816.202021,402,56.70000076293945
1722410816.3646514,404,158.39999389648438
1722410817.3306458,415,30.0
1722410817.886798,421,73.69999694824219
1722410817.9750009,422,170.0
1722410819.1276364,436,40.79999923706055
1722410819.2078974,437,95.0
1722410819.3693917,439,63.5
1722410819.8073168,444,4.699999809265137
1722410819.9644015,446,93.5
1722410820.467291,452,74.19999694824219
1722410820.7952805,456,66.9000015258789
1722410821.218292,461,101.19999694824219
1722410821.533348,465,30.299999237060547
1722410821.7786689,468,41.0
1722410821.93985,470,0.0
1722410822.2589698,474,77.5
1722410822.3514867,475,145.60000610351562
1722410822.7561955,480,29.399999618530273
1722410822.8712113,481,52.20000076293945
1722410823.3780947,487,65.69999694824219
1722410823.945351,494,65.5999984741211
1722410825.3205607,510,77.4000015258789
1722410825.4932926,512,58.79999923706055
1722410825.5768282,513,142.0
1722410825.660945,514,78.4000015258789
1722410825.9132895,517,94.4000015258789
1722410826.0861137,519,182.5
1722410827.3058639,533,133.3000030517578
1722410827.3959312,534,137.39999389648438
1722410827.5597029,536,110.0999984741211
1722410827.728005,538,63.79999923706055
1722410827.8919988,540,26.100000381469727
1722410828.2595115,544,102.4000015258789
1722410828.4320302,546,147.1999969482422
1722410828.7638435,550,71.5999984741211
1722410828.929049,552,33.0
1722410829.2652082,556,95.80000305175781
1722410829.8037138,562,162.0
1722410829.9610884,564,74.5
1722410830.2921503,568,46.5
1722410831.6104152,584,79.5
1722410831.6944587,585,145.3000030517578
1722410831.9464962,588,80.4000015258789
1722410832.1147778,590,97.19999694824219
1722410832.4510906,594,93.5
1722410832.626422,596,51.0
1722410833.6759105,608,193.60000610351562
1722410834.1448574,613,100.4000015258789
1722410834.237256,614,150.0
1722410834.983071,622,104.30000305175781
1722410835.078022,623,123.80000305175781
1722410835.5046673,628,96.0999984741211
1722410835.5909605,629,130.5
1722410835.914395,633,225.60000610351562
1722410836.2436304,637,14.899999618530273
