Wall time,Step,Value
1722411274.2642915,4,0.0
1722411274.6990309,14,0.0
1722411274.7405853,15,9.699999809265137
1722411274.8708296,18,10.100000381469727
1722411274.9129689,19,31.0
1722411275.218852,26,0.0
1722411275.2626455,27,95.5999984741211
1722411275.8392444,40,0.0
1722411276.1825857,47,70.5
1722411276.2309132,48,0.0
1722411276.2762122,49,102.4000015258789
1722411276.495686,54,98.0999984741211
1722411276.845712,62,27.5
1722411276.8886106,63,0.0
1722411277.0166273,66,0.0
1722411277.0613594,67,61.20000076293945
1722411277.1996827,70,0.0
1722411277.2438617,71,68.69999694824219
1722411277.5057774,77,8.800000190734863
1722411277.726774,82,61.599998474121094
1722411278.028966,89,0.0
1722411278.4899936,99,25.799999237060547
1722411278.6781085,103,0.0
1722411278.8536725,107,6.900000095367432
1722411279.488208,121,16.899999618530273
1722411279.6783845,125,9.699999809265137
1722411279.729199,126,78.30000305175781
1722411279.8271804,128,40.0
1722411279.9232736,130,0.0
1722411280.2092063,136,52.0
1722411280.624369,144,67.0
1722411280.7181237,146,84.5999984741211
1722411280.76336,147,71.0999984741211
1722411280.899363,150,61.79999923706055
1722411281.2196434,157,0.0
1722411281.362869,160,0.0
1722411281.4910827,162,25.399999618530273
1722411281.584306,164,66.30000305175781
1722411281.9952471,171,53.400001525878906
1722411282.0517213,172,105.0999984741211
1722411282.3354783,177,13.5
1722411282.8033803,184,8.0
1722411282.8530824,185,106.30000305175781
1722411283.1602778,191,87.80000305175781
1722411283.2305439,192,67.9000015258789
1722411283.8663287,203,57.0
1722411283.959942,205,52.20000076293945
1722411284.471663,213,0.0
1722411284.5990334,215,9.5
1722411285.0813787,224,1.100000023841858
1722411285.3084192,229,54.29999923706055
1722411286.0126953,244,65.0999984741211
1722411286.0608594,245,14.399999618530273
1722411286.689382,258,0.0
1722411286.736182,259,43.20000076293945
1722411286.7838144,260,77.0
1722411287.413704,271,15.399999618530273
1722411287.630972,274,92.30000305175781
1722411287.9321315,278,75.0
1722411288.241492,282,128.5
1722411288.4659965,285,0.0
1722411288.6884377,288,14.5
1722411288.849645,290,0.0
1722411289.225183,295,14.699999809265137
1722411289.3708713,297,0.0
1722411289.4419956,298,66.80000305175781
1722411290.0745032,308,0.0
1722411290.2701268,312,16.899999618530273
1722411290.4572663,316,13.399999618530273
1722411290.5518718,318,7.199999809265137
1722411290.5982432,319,193.8000030517578
1722411290.7819452,322,0.0
1722411291.4674504,337,76.5
1722411291.881843,345,26.100000381469727
1722411291.9263527,346,92.69999694824219
1722411292.487265,358,0.0
1722411292.799332,364,22.399999618530273
1722411292.8456352,365,0.0
