Wall time,Step,Value
1722334950.7053967,2079,209.39999389648438
1722334951.686449,2089,293.8999938964844
1722334952.732625,2100,326.3999938964844
1722334954.1088762,2114,486.5
1722334954.2045786,2115,294.29998779296875
1722334954.568521,2119,218.0
1722334954.6471653,2120,346.8999938964844
1722334955.2538314,2127,249.60000610351562
1722334956.425798,2139,283.1000061035156
1722334959.3871684,2169,476.6000061035156
1722334961.227585,2194,280.5
1722334962.3072734,2209,388.70001220703125
1722334962.7423263,2215,381.3999938964844
1722334964.5413034,2239,200.39999389648438
1722334964.9293542,2244,232.89999389648438
1722334967.764243,2281,328.29998779296875
1722334970.5045607,2316,432.3999938964844
1722334970.7747386,2319,265.3999938964844
1722334972.6379893,2342,319.8999938964844
1722334973.9791145,2359,131.60000610351562
1722334976.3221831,2389,313.1000061035156
1722334976.6318753,2393,282.5
1722334976.7085116,2394,448.1000061035156
1722334980.060307,2436,269.1000061035156
1722334980.4504538,2441,328.0
1722334981.4689915,2454,173.39999389648438
1722334982.1057446,2462,415.5
1722334982.3311083,2465,295.29998779296875
1722334983.8991814,2485,233.6999969482422
1722334984.5451725,2493,304.79998779296875
1722334984.9321966,2498,271.1000061035156
1722334985.3227775,2503,279.8999938964844
1722334986.4119086,2517,206.39999389648438
1722334986.5657413,2519,431.20001220703125
1722334987.2650425,2528,196.0
1722334987.4171052,2530,321.20001220703125
1722334990.4572225,2566,419.3999938964844
1722334991.35144,2577,340.8999938964844
1722334991.43089,2578,283.8999938964844
1722334992.2180634,2588,429.70001220703125
1722334993.0620556,2599,389.8999938964844
1722334993.6071115,2606,323.6000061035156
1722334994.5932477,2619,274.8999938964844
1722334995.2851987,2627,326.6000061035156
1722334995.3612115,2628,226.0
1722334995.8917565,2635,151.89999389648438
1722334996.2020535,2639,290.70001220703125
1722334996.5167496,2643,372.3999938964844
1722334998.011738,2662,332.79998779296875
1722334998.6374762,2670,341.79998779296875
1722334998.7155254,2671,214.3000030517578
1722334998.951536,2674,221.89999389648438
1722334999.5085857,2681,319.20001220703125
1722334999.7383554,2684,366.29998779296875
1722334999.8912635,2686,310.0
1722335000.1260448,2689,288.70001220703125
1722335000.4391606,2693,289.0
1722335001.1264644,2702,253.0
1722335001.5710027,2708,374.29998779296875
1722335001.9672976,2713,269.6000061035156
1722335002.258202,2717,352.20001220703125
1722335003.1593208,2729,164.10000610351562
1722335003.2315319,2730,268.79998779296875
1722335003.5245755,2734,309.8999938964844
1722335003.909065,2739,274.1000061035156
1722335003.99909,2740,213.0
1722335005.0063345,2753,323.1000061035156
1722335005.0885434,2754,294.70001220703125
1722335005.164725,2755,286.20001220703125
1722335005.5544422,2760,376.8999938964844
1722335005.9573872,2765,238.39999389648438
1722335006.1976113,2768,253.8000030517578
1722335006.991443,2778,288.79998779296875
1722335007.5386043,2785,267.29998779296875
1722335009.6445692,2812,337.8999938964844
1722335011.414075,2834,359.3999938964844
1722335012.2139661,2844,262.1000061035156
1722335013.5935395,2861,327.20001220703125
1722335013.6685064,2862,287.20001220703125
1722335015.167364,2881,315.3999938964844
1722335018.1604269,2918,394.3999938964844
1722335018.4067512,2921,260.0
1722335019.545214,2934,234.0
1722335020.8372025,2952,332.3999938964844
1722335021.056122,2955,326.29998779296875
1722335021.5564215,2962,247.89999389648438
1722335021.76556,2965,364.8999938964844
1722335022.3469932,2973,244.60000610351562
1722335023.2927253,2986,278.79998779296875
1722335024.0210774,2996,300.70001220703125
1722335025.7627444,3019,229.6999969482422
1722335026.9174967,3034,379.70001220703125
1722335027.9029663,3047,322.6000061035156
1722335030.726675,3083,341.0
1722335030.8002908,3084,343.0
1722335032.2990713,3103,345.5
1722335032.377784,3104,442.8999938964844
1722335032.4618254,3105,258.6000061035156
1722335033.2448816,3115,291.5
1722335033.5524116,3119,390.20001220703125
1722335033.6304803,3120,287.79998779296875
1722335033.7165542,3121,269.20001220703125
1722335034.1026285,3126,263.20001220703125
1722335034.2531517,3128,229.6999969482422
1722335035.5715272,3145,261.0
1722335037.7388577,3173,232.5
1722335038.110803,3178,256.70001220703125
1722335039.1951027,3192,343.20001220703125
1722335039.74248,3199,237.60000610351562
1722335040.1575582,3204,237.3000030517578
1722335041.1957388,3217,489.20001220703125
1722335041.4404168,3220,282.6000061035156
1722335041.6028893,3222,223.89999389648438
1722335042.1302152,3229,379.8999938964844
1722335043.0737169,3241,442.3999938964844
1722335044.9431632,3265,361.5
1722335045.167603,3268,300.20001220703125
1722335048.1671848,3306,218.89999389648438
1722335050.8476932,3340,441.0
1722335051.9779587,3356,388.1000061035156
1722335053.3058999,3374,276.6000061035156
1722335053.6810942,3379,530.5999755859375
1722335054.0545816,3384,196.39999389648438
1722335054.128048,3385,359.0
1722335054.7282982,3393,208.60000610351562
1722335055.580242,3404,330.79998779296875
1722335056.6193175,3418,366.3999938964844
1722335057.263101,3426,290.79998779296875
1722335057.8568594,3434,237.5
1722335058.2485597,3439,226.1999969482422
1722335059.9461925,3461,276.1000061035156
1722335060.491211,3468,288.1000061035156
1722335061.730966,3483,496.6000061035156
1722335061.8068473,3484,309.0
1722335061.8807936,3485,283.79998779296875
1722335062.3199682,3491,228.3000030517578
1722335062.4676118,3493,305.0
1722335062.9994826,3500,228.8000030517578
1722335065.0509324,3526,263.70001220703125
1722335066.4334958,3544,250.8000030517578
1722335066.8864083,3550,278.6000061035156
1722335068.1708748,3566,218.6999969482422
1722335068.3926437,3569,222.39999389648438
1722335068.9230728,3576,220.89999389648438
1722335069.8483226,3588,307.3999938964844
1722335070.7925634,3600,256.8999938964844
1722335071.8260872,3613,308.0
1722335071.912391,3614,329.79998779296875
1722335072.0853333,3616,286.70001220703125
1722335073.1755242,3630,235.6999969482422
1722335075.0275118,3654,227.89999389648438
1722335075.2519934,3657,268.1000061035156
1722335075.4072192,3659,429.20001220703125
1722335075.572336,3661,337.5
1722335075.8015757,3664,530.4000244140625
1722335076.1231837,3668,287.29998779296875
1722335076.3451786,3671,355.3999938964844
1722335077.8627336,3690,597.0999755859375
1722335078.6402612,3700,220.60000610351562
1722335079.6715586,3712,224.10000610351562
1722335080.0158875,3717,303.3999938964844
