episode,epoch,cloud_remaining_units,agent0_comp_units,agent0_channel_quality,agent0_remain_epochs,agent0_power,agent0_action,agent0_reward,agent0_mec_comp_unit_0,agent0_mec_comp_unit_1,agent0_mec_comp_unit_2,agent0_mec_comp_unit_3,agent0_mec_comp_unit_4,agent0_mec_comp_unit_5,agent0_mec_comp_unit_6,agent0_mec_comp_unit_7,agent0_mec_comp_unit_8,agent0_mec_comp_unit_9,agent1_comp_units,agent1_channel_quality,agent1_remain_epochs,agent1_power,agent1_action,agent1_reward,agent1_mec_comp_unit_0,agent1_mec_comp_unit_1,agent1_mec_comp_unit_2,agent1_mec_comp_unit_3,agent1_mec_comp_unit_4,agent1_mec_comp_unit_5,agent1_mec_comp_unit_6,agent1_mec_comp_unit_7,agent1_mec_comp_unit_8,agent1_mec_comp_unit_9,agent2_comp_units,agent2_channel_quality,agent2_remain_epochs,agent2_power,agent2_action,agent2_reward,agent2_mec_comp_unit_0,agent2_mec_comp_unit_1,agent2_mec_comp_unit_2,agent2_mec_comp_unit_3,agent2_mec_comp_unit_4,agent2_mec_comp_unit_5,agent2_mec_comp_unit_6,agent2_mec_comp_unit_7,agent2_mec_comp_unit_8,agent2_mec_comp_unit_9,agent3_comp_units,agent3_channel_quality,agent3_remain_epochs,agent3_power,agent3_action,agent3_reward,agent3_mec_comp_unit_0,agent3_mec_comp_unit_1,agent3_mec_comp_unit_2,agent3_mec_comp_unit_3,agent3_mec_comp_unit_4,agent3_mec_comp_unit_5,agent3_mec_comp_unit_6,agent3_mec_comp_unit_7,agent3_mec_comp_unit_8,agent3_mec_comp_unit_9,agent4_comp_units,agent4_channel_quality,agent4_remain_epochs,agent4_power,agent4_action,agent4_reward,agent4_mec_comp_unit_0,agent4_mec_comp_unit_1,agent4_mec_comp_unit_2,agent4_mec_comp_unit_3,agent4_mec_comp_unit_4,agent4_mec_comp_unit_5,agent4_mec_comp_unit_6,agent4_mec_comp_unit_7,agent4_mec_comp_unit_8,agent4_mec_comp_unit_9
0,0,78,10,0,9,9.0,1,-0.2,4,9,2,6,7,4,6,7,4,0,50,0,9,9.0,1,-0.2,9,1,7,9,10,5,2,10,6,0,43,0,9,9.5,0,6.9,2,2,10,10,1,4,7,9,3,0,100,0,9,9.0,1,-0.2,7,7,2,6,2,6,10,3,2,0,94,1,9,9.5,0,5.9,2,5,2,3,3,6,6,10,3,0
0,1,69,6,0,8,8.5,0,3.9,9,2,6,7,4,6,7,4,0,0,50,0,8,8.0,1,-0.2,1,7,9,10,5,2,10,6,0,0,41,0,8,9.0,0,1.9,2,10,10,1,4,7,9,3,0,0,93,0,8,8.5,0,6.9,7,2,6,2,6,10,3,2,0,0,92,1,8,9.0,0,1.9,5,2,3,3,6,6,10,3,0,0
0,2,55,0,0,7,8.0,0,-0.2,2,6,7,4,6,7,4,0,0,0,49,0,7,7.5,0,0.9,7,9,10,5,2,10,6,0,0,0,41,0,7,8.0,1,-0.2,10,10,1,4,7,9,3,0,0,0,93,1,7,7.5,1,-0.2,2,6,2,6,10,3,2,0,0,0,92,0,7,8.0,1,4.8,2,3,3,6,6,10,3,0,0,0
0,3,53,0,0,6,7.0,1,-0.2,6,7,4,6,7,4,0,0,0,0,42,0,6,7.0,0,6.9,9,10,5,2,10,6,0,0,0,0,31,0,6,7.5,0,9.9,10,1,4,7,9,3,0,0,0,0,91,1,6,7.0,0,1.9,6,2,6,10,3,2,0,0,0,0,90,0,6,7.5,0,1.9,3,3,6,6,10,3,0,0,0,0
0,4,34,0,0,5,6.5,0,-0.2,7,4,6,7,4,0,0,0,0,0,42,0,5,6.0,1,-0.2,10,5,2,10,6,0,0,0,0,0,31,0,5,6.5,1,-0.2,1,4,7,9,3,0,0,0,0,0,85,1,5,6.5,0,5.9,2,6,10,3,2,0,0,0,0,0,87,0,5,7.0,0,2.9,3,6,6,10,3,0,0,0,0,0
0,5,20,0,0,4,6.0,0,-0.2,4,6,7,4,0,0,0,0,0,0,42,0,4,5.0,1,-0.2,5,2,10,6,0,0,0,0,0,0,31,0,4,5.5,1,-0.2,4,7,9,3,0,0,0,0,0,0,83,1,4,6.0,0,1.9,6,10,3,2,0,0,0,0,0,0,87,0,4,6.0,1,-0.2,6,6,10,3,0,0,0,0,0,0
0,6,0,0,0,3,5.0,1,-0.2,6,7,4,0,0,0,0,0,0,0,42,0,3,4.0,1,-0.2,2,10,6,0,0,0,0,0,0,0,27,0,3,5.0,0,3.9,7,9,3,0,0,0,0,0,0,0,83,1,3,5.0,1,5.8,10,3,2,0,0,0,0,0,0,0,87,0,3,5.0,1,-0.2,6,10,3,0,0,0,0,0,0,0
0,7,0,0,0,2,4.5,0,-0.2,7,4,0,0,0,0,0,0,0,0,40,1,2,3.5,0,1.9,10,6,0,0,0,0,0,0,0,0,20,0,2,4.5,0,6.9,9,3,0,0,0,0,0,0,0,0,83,1,2,4.0,1,0.0,3,2,0,0,0,0,0,0,0,0,81,0,2,4.5,0,5.9,10,3,0,0,0,0,0,0,0,0
0,8,0,0,0,1,4.0,0,-0.2,4,0,0,0,0,0,0,0,0,0,40,1,1,2.5,1,0.0,6,0,0,0,0,0,0,0,0,0,11,0,1,4.0,0,8.9,3,0,0,0,0,0,0,0,0,0,83,0,1,3.0,1,0.0,2,0,0,0,0,0,0,0,0,0,81,0,1,3.5,1,-0.2,3,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,3.5,0,-0.2,0,0,0,0,0,0,0,0,0,0,34,1,0,2.0,0,5.9,0,0,0,0,0,0,0,0,0,0,11,0,0,3.0,1,-0.2,0,0,0,0,0,0,0,0,0,0,83,0,0,2.0,1,-0.2,0,0,0,0,0,0,0,0,0,0,81,0,0,2.5,1,-0.2,0,0,0,0,0,0,0,0,0,0
1,0,98,7,0,9,9.5,0,2.9,8,5,10,7,5,8,10,10,4,0,48,1,9,9.5,0,1.9,3,8,7,2,6,9,4,9,2,0,48,0,9,9.5,0,1.9,9,7,7,1,6,7,6,6,2,0,94,1,9,9.5,0,5.9,4,9,1,8,5,1,4,1,6,0,100,1,9,9.0,1,1.8,5,7,2,6,6,5,5,3,10,0
1,1,80,0,0,8,9.0,0,-0.2,5,10,7,5,8,10,10,4,0,0,45,1,8,9.0,0,2.9,8,7,2,6,9,4,9,2,0,0,48,0,8,8.5,1,-0.2,7,7,1,6,7,6,6,2,0,0,94,0,8,8.5,1,3.8,9,1,8,5,1,4,1,6,0,0,100,1,8,8.0,1,4.8,7,2,6,6,5,5,3,10,0,0
1,2,63,0,0,7,8.5,0,-0.2,10,7,5,8,10,10,4,0,0,0,45,1,7,8.0,1,7.8,7,2,6,9,4,9,2,0,0,0,41,0,7,8.0,0,6.9,7,1,6,7,6,6,2,0,0,0,94,1,7,7.5,1,-0.2,1,8,5,1,4,1,6,0,0,0,93,1,7,7.5,0,6.9,2,6,6,5,5,3,10,0,0,0
1,3,49,0,0,6,8.0,0,-0.2,7,5,8,10,10,4,0,0,0,0,45,1,6,7.0,1,6.8,2,6,9,4,9,2,0,0,0,0,41,0,6,7.0,1,-0.2,1,6,7,6,6,2,0,0,0,0,93,0,6,7.0,0,0.9,8,5,1,4,1,6,0,0,0,0,91,1,6,7.0,0,1.9,6,6,5,5,3,10,0,0,0,0
1,4,31,0,0,5,7.0,1,-0.2,5,8,10,10,4,0,0,0,0,0,45,0,5,6.0,1,1.8,6,9,4,9,2,0,0,0,0,0,41,1,5,6.0,1,-0.2,6,7,6,6,2,0,0,0,0,0,93,0,5,6.0,1,-0.2,5,1,4,1,6,0,0,0,0,0,85,1,5,6.5,0,5.9,6,5,5,3,10,0,0,0,0,0
1,5,20,0,0,4,6.5,0,-0.2,8,10,10,4,0,0,0,0,0,0,39,0,4,5.5,0,5.9,9,4,9,2,0,0,0,0,0,0,35,0,4,5.5,0,5.9,7,6,6,2,0,0,0,0,0,0,93,0,4,5.0,1,-0.2,1,4,1,6,0,0,0,0,0,0,85,1,4,5.5,1,5.8,5,5,3,10,0,0,0,0,0,0
1,6,6,0,0,3,6.0,0,-0.2,10,10,4,0,0,0,0,0,0,0,39,0,3,4.5,1,-0.2,4,9,2,0,0,0,0,0,0,0,28,0,3,5.0,0,6.9,6,6,2,0,0,0,0,0,0,0,92,0,3,4.5,0,0.9,4,1,6,0,0,0,0,0,0,0,85,1,3,4.5,1,4.8,5,3,10,0,0,0,0,0,0,0
1,7,0,0,0,2,5.0,1,-0.2,10,4,0,0,0,0,0,0,0,0,39,0,2,3.5,1,-0.2,9,2,0,0,0,0,0,0,0,0,28,0,2,4.0,1,-0.2,6,2,0,0,0,0,0,0,0,0,88,0,2,4.0,0,3.9,1,6,0,0,0,0,0,0,0,0,85,1,2,3.5,1,0.0,3,10,0,0,0,0,0,0,0,0
