episode,epoch,cloud_remaining_units,agent0_comp_units,agent0_channel_quality,agent0_remain_epochs,agent0_power,agent0_action,agent0_reward,agent0_mec_comp_unit_0,agent0_mec_comp_unit_1,agent0_mec_comp_unit_2,agent0_mec_comp_unit_3,agent0_mec_comp_unit_4,agent0_mec_comp_unit_5,agent0_mec_comp_unit_6,agent0_mec_comp_unit_7,agent0_mec_comp_unit_8,agent0_mec_comp_unit_9,agent1_comp_units,agent1_channel_quality,agent1_remain_epochs,agent1_power,agent1_action,agent1_reward,agent1_mec_comp_unit_0,agent1_mec_comp_unit_1,agent1_mec_comp_unit_2,agent1_mec_comp_unit_3,agent1_mec_comp_unit_4,agent1_mec_comp_unit_5,agent1_mec_comp_unit_6,agent1_mec_comp_unit_7,agent1_mec_comp_unit_8,agent1_mec_comp_unit_9,agent2_comp_units,agent2_channel_quality,agent2_remain_epochs,agent2_power,agent2_action,agent2_reward,agent2_mec_comp_unit_0,agent2_mec_comp_unit_1,agent2_mec_comp_unit_2,agent2_mec_comp_unit_3,agent2_mec_comp_unit_4,agent2_mec_comp_unit_5,agent2_mec_comp_unit_6,agent2_mec_comp_unit_7,agent2_mec_comp_unit_8,agent2_mec_comp_unit_9,agent3_comp_units,agent3_channel_quality,agent3_remain_epochs,agent3_power,agent3_action,agent3_reward,agent3_mec_comp_unit_0,agent3_mec_comp_unit_1,agent3_mec_comp_unit_2,agent3_mec_comp_unit_3,agent3_mec_comp_unit_4,agent3_mec_comp_unit_5,agent3_mec_comp_unit_6,agent3_mec_comp_unit_7,agent3_mec_comp_unit_8,agent3_mec_comp_unit_9,agent4_comp_units,agent4_channel_quality,agent4_remain_epochs,agent4_power,agent4_action,agent4_reward,agent4_mec_comp_unit_0,agent4_mec_comp_unit_1,agent4_mec_comp_unit_2,agent4_mec_comp_unit_3,agent4_mec_comp_unit_4,agent4_mec_comp_unit_5,agent4_mec_comp_unit_6,agent4_mec_comp_unit_7,agent4_mec_comp_unit_8,agent4_mec_comp_unit_9
0,0,87,10,0,9,9.0,1,0,3,4,6,4,5,9,10,1,2,0,47,1,9,9.5,0,3,9,10,8,1,5,1,8,5,3,0,50,0,9,9.0,1,0,1,9,2,7,6,3,3,2,6,0,90,0,9,9.5,0,10,10,3,6,5,6,3,4,5,9,0,91,1,9,9.5,0,9,10,5,8,1,7,4,8,6,3,0
0,1,74,10,0,8,8.0,1,0,4,6,4,5,9,10,1,2,0,0,38,1,8,9.0,0,9,10,8,1,5,1,8,5,3,0,0,49,0,8,8.5,0,1,9,2,7,6,3,3,2,6,0,0,90,0,8,8.5,1,0,3,6,5,6,3,4,5,9,0,0,81,1,8,9.0,0,10,5,8,1,7,4,8,6,3,0,0
0,2,64,6,1,7,7.5,0,4,6,4,5,9,10,1,2,0,0,0,38,1,7,8.0,1,10,8,1,5,1,8,5,3,0,0,0,40,0,7,8.0,0,9,2,7,6,3,3,2,6,0,0,0,87,0,7,8.0,0,3,6,5,6,3,4,5,9,0,0,0,76,1,7,8.5,0,5,8,1,7,4,8,6,3,0,0,0
0,3,34,6,1,6,6.5,1,6,4,5,9,10,1,2,0,0,0,0,38,1,6,7.0,1,8,1,5,1,8,5,3,0,0,0,0,40,0,6,7.0,1,0,7,6,3,3,2,6,0,0,0,0,87,0,6,7.0,1,0,5,6,3,4,5,9,0,0,0,0,76,0,6,7.5,1,8,1,7,4,8,6,3,0,0,0,0
0,4,25,2,0,5,6.0,0,4,5,9,10,1,2,0,0,0,0,0,38,1,5,6.0,1,1,5,1,8,5,3,0,0,0,0,0,40,0,5,6.0,1,0,6,3,3,2,6,0,0,0,0,0,82,0,5,6.5,0,5,6,3,4,5,9,0,0,0,0,0,76,1,5,6.5,1,0,7,4,8,6,3,0,0,0,0,0
0,5,19,0,0,4,5.5,0,0,9,10,1,2,0,0,0,0,0,0,33,1,4,5.5,0,5,1,8,5,3,0,0,0,0,0,0,34,0,4,5.5,0,6,3,3,2,6,0,0,0,0,0,0,82,0,4,5.5,1,0,3,4,5,9,0,0,0,0,0,0,69,1,4,6.0,0,7,4,8,6,3,0,0,0,0,0,0
0,6,3,0,0,3,4.5,1,0,10,1,2,0,0,0,0,0,0,0,33,1,3,4.5,1,1,8,5,3,0,0,0,0,0,0,0,34,1,3,4.5,1,0,3,2,6,0,0,0,0,0,0,0,82,0,3,4.5,1,0,4,5,9,0,0,0,0,0,0,0,65,1,3,5.5,0,4,8,6,3,0,0,0,0,0,0,0
0,7,0,0,0,2,4.0,0,0,1,2,0,0,0,0,0,0,0,0,33,1,2,3.5,1,0,5,3,0,0,0,0,0,0,0,0,34,1,2,3.5,1,0,2,6,0,0,0,0,0,0,0,0,78,0,2,4.0,0,4,5,9,0,0,0,0,0,0,0,0,57,1,2,5.0,0,8,6,3,0,0,0,0,0,0,0,0
0,8,0,0,0,1,3.0,1,0,2,0,0,0,0,0,0,0,0,0,28,1,1,3.0,0,5,3,0,0,0,0,0,0,0,0,0,34,1,1,2.5,1,0,6,0,0,0,0,0,0,0,0,0,78,1,1,3.0,1,0,9,0,0,0,0,0,0,0,0,0,51,1,1,4.5,0,6,3,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,25,1,0,2.5,0,3,0,0,0,0,0,0,0,0,0,0,28,1,0,2.0,0,6,0,0,0,0,0,0,0,0,0,0,78,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,48,1,0,4.0,0,3,0,0,0,0,0,0,0,0,0,0
1,0,95,8,1,9,9.5,0,2,9,7,5,2,7,3,6,10,4,0,48,1,9,9.5,0,2,4,9,10,4,8,4,6,1,8,0,50,1,9,9.0,1,5,1,2,1,4,9,5,7,6,2,0,94,1,9,9.5,0,6,10,2,8,1,1,8,1,3,8,0,97,0,9,9.5,0,3,1,5,6,9,8,7,9,7,3,0
1,1,72,8,1,8,8.5,1,0,7,5,2,7,3,6,10,4,0,0,48,1,8,8.5,1,4,9,10,4,8,4,6,1,8,0,0,49,1,8,8.5,0,1,2,1,4,9,5,7,6,2,0,0,94,1,8,8.5,1,10,2,8,1,1,8,1,3,8,0,0,96,1,8,9.0,0,1,5,6,9,8,7,9,7,3,0,0
1,2,63,1,1,7,8.0,0,7,5,2,7,3,6,10,4,0,0,0,39,1,7,8.0,0,9,10,4,8,4,6,1,8,0,0,0,49,1,7,7.5,1,2,1,4,9,5,7,6,2,0,0,0,94,1,7,7.5,1,2,8,1,1,8,1,3,8,0,0,0,96,1,7,8.0,1,5,6,9,8,7,9,7,3,0,0,0
1,3,48,0,1,6,7.5,0,0,2,7,3,6,10,4,0,0,0,0,29,1,6,7.5,0,10,4,8,4,6,1,8,0,0,0,0,49,1,6,6.5,1,1,4,9,5,7,6,2,0,0,0,0,94,1,6,6.5,1,8,1,1,8,1,3,8,0,0,0,0,96,1,6,7.0,1,6,9,8,7,9,7,3,0,0,0,0
1,4,46,0,1,5,6.5,1,0,7,3,6,10,4,0,0,0,0,0,25,0,5,7.0,0,4,8,4,6,1,8,0,0,0,0,0,45,1,5,6.0,0,4,9,5,7,6,2,0,0,0,0,0,93,0,5,6.0,0,1,1,8,1,3,8,0,0,0,0,0,87,1,5,6.5,0,9,8,7,9,7,3,0,0,0,0,0
1,5,30,0,1,4,5.5,1,0,3,6,10,4,0,0,0,0,0,0,17,1,4,6.5,0,8,4,6,1,8,0,0,0,0,0,0,36,0,4,5.5,0,9,5,7,6,2,0,0,0,0,0,0,93,0,4,5.0,1,0,8,1,3,8,0,0,0,0,0,0,87,1,4,5.5,1,8,7,9,7,3,0,0,0,0,0,0
