episode,epoch,cloud_remaining_units,agent0_comp_units,agent0_channel_quality,agent0_remain_epochs,agent0_power,agent0_action,agent0_reward,agent0_mec_comp_unit_0,agent0_mec_comp_unit_1,agent0_mec_comp_unit_2,agent0_mec_comp_unit_3,agent0_mec_comp_unit_4,agent0_mec_comp_unit_5,agent0_mec_comp_unit_6,agent0_mec_comp_unit_7,agent0_mec_comp_unit_8,agent0_mec_comp_unit_9,agent1_comp_units,agent1_channel_quality,agent1_remain_epochs,agent1_power,agent1_action,agent1_reward,agent1_mec_comp_unit_0,agent1_mec_comp_unit_1,agent1_mec_comp_unit_2,agent1_mec_comp_unit_3,agent1_mec_comp_unit_4,agent1_mec_comp_unit_5,agent1_mec_comp_unit_6,agent1_mec_comp_unit_7,agent1_mec_comp_unit_8,agent1_mec_comp_unit_9,agent2_comp_units,agent2_channel_quality,agent2_remain_epochs,agent2_power,agent2_action,agent2_reward,agent2_mec_comp_unit_0,agent2_mec_comp_unit_1,agent2_mec_comp_unit_2,agent2_mec_comp_unit_3,agent2_mec_comp_unit_4,agent2_mec_comp_unit_5,agent2_mec_comp_unit_6,agent2_mec_comp_unit_7,agent2_mec_comp_unit_8,agent2_mec_comp_unit_9,agent3_comp_units,agent3_channel_quality,agent3_remain_epochs,agent3_power,agent3_action,agent3_reward,agent3_mec_comp_unit_0,agent3_mec_comp_unit_1,agent3_mec_comp_unit_2,agent3_mec_comp_unit_3,agent3_mec_comp_unit_4,agent3_mec_comp_unit_5,agent3_mec_comp_unit_6,agent3_mec_comp_unit_7,agent3_mec_comp_unit_8,agent3_mec_comp_unit_9,agent4_comp_units,agent4_channel_quality,agent4_remain_epochs,agent4_power,agent4_action,agent4_reward,agent4_mec_comp_unit_0,agent4_mec_comp_unit_1,agent4_mec_comp_unit_2,agent4_mec_comp_unit_3,agent4_mec_comp_unit_4,agent4_mec_comp_unit_5,agent4_mec_comp_unit_6,agent4_mec_comp_unit_7,agent4_mec_comp_unit_8,agent4_mec_comp_unit_9
0,0,77,10,0,9,9.0,1,-0.2,9,4,7,2,2,5,3,9,5,0,50,1,9,9.0,1,2.8,8,7,6,8,2,3,3,7,3,0,50,1,9,9.0,1,8.8,9,8,2,6,4,6,2,4,7,0,100,1,9,9.0,1,5.8,3,5,2,5,7,6,7,8,2,0,96,0,9,9.5,0,3.9,4,1,2,4,9,3,6,5,2,0
0,1,64,1,1,8,8.5,0,8.9,4,7,2,2,5,3,9,5,0,0,42,1,8,8.5,0,7.9,7,6,8,2,3,3,7,3,0,0,50,1,8,8.0,1,8.8,8,2,6,4,6,2,4,7,0,0,97,1,8,8.5,0,2.9,5,2,5,7,6,7,8,2,0,0,96,0,8,8.5,1,-0.2,1,2,4,9,3,6,5,2,0,0
0,2,56,0,1,7,8.0,0,-0.2,7,2,2,5,3,9,5,0,0,0,42,1,7,7.5,1,6.8,6,8,2,3,3,7,3,0,0,0,42,1,7,7.5,0,7.9,2,6,4,6,2,4,7,0,0,0,92,1,7,8.0,0,4.9,2,5,7,6,7,8,2,0,0,0,96,0,7,7.5,1,-0.2,2,4,9,3,6,5,2,0,0,0
0,3,46,0,1,6,7.5,0,-0.2,2,2,5,3,9,5,0,0,0,0,42,1,6,6.5,1,5.8,8,2,3,3,7,3,0,0,0,0,40,1,6,7.0,0,1.9,6,4,6,2,4,7,0,0,0,0,92,0,6,7.0,1,1.8,5,7,6,7,8,2,0,0,0,0,96,0,6,6.5,1,-0.2,4,9,3,6,5,2,0,0,0,0
0,4,28,0,1,5,7.0,0,-0.2,2,5,3,9,5,0,0,0,0,0,42,0,5,5.5,1,7.8,2,3,3,7,3,0,0,0,0,0,40,1,5,6.0,1,5.8,4,6,2,4,7,0,0,0,0,0,87,0,5,6.5,0,4.9,7,6,7,8,2,0,0,0,0,0,96,0,5,5.5,1,-0.2,9,3,6,5,2,0,0,0,0,0
0,5,6,0,1,4,6.5,0,-0.2,5,3,9,5,0,0,0,0,0,0,42,1,4,4.5,1,-0.2,3,3,7,3,0,0,0,0,0,0,40,1,4,5.0,1,3.8,6,2,4,7,0,0,0,0,0,0,87,0,4,5.5,1,-0.2,6,7,8,2,0,0,0,0,0,0,96,0,4,4.5,1,-0.2,3,6,5,2,0,0,0,0,0,0
0,6,0,0,1,3,6.0,0,-0.2,3,9,5,0,0,0,0,0,0,0,39,1,3,4.0,0,2.9,3,7,3,0,0,0,0,0,0,0,40,1,3,4.0,1,5.8,2,4,7,0,0,0,0,0,0,0,81,0,3,5.0,0,5.9,7,8,2,0,0,0,0,0,0,0,93,0,3,4.0,0,2.9,6,5,2,0,0,0,0,0,0,0
0,7,0,0,1,2,5.0,1,0.0,9,5,0,0,0,0,0,0,0,0,39,1,2,3.0,1,0.0,7,3,0,0,0,0,0,0,0,0,40,0,2,3.0,1,0.0,4,7,0,0,0,0,0,0,0,0,81,1,2,4.0,1,-0.2,8,2,0,0,0,0,0,0,0,0,93,0,2,3.0,1,-0.2,5,2,0,0,0,0,0,0,0,0
0,8,0,0,1,1,4.5,0,-0.2,5,0,0,0,0,0,0,0,0,0,39,1,1,2.0,1,0.0,3,0,0,0,0,0,0,0,0,0,40,0,1,2.0,1,-0.2,7,0,0,0,0,0,0,0,0,0,81,1,1,3.0,1,0.0,2,0,0,0,0,0,0,0,0,0,93,0,1,2.0,1,-0.2,2,0,0,0,0,0,0,0,0,0
0,9,0,0,1,0,4.0,0,-0.2,0,0,0,0,0,0,0,0,0,0,36,0,0,1.5,0,2.9,0,0,0,0,0,0,0,0,0,0,33,0,0,1.5,0,6.9,0,0,0,0,0,0,0,0,0,0,81,1,0,2.0,1,0.0,0,0,0,0,0,0,0,0,0,0,93,0,0,1.0,1,-0.2,0,0,0,0,0,0,0,0,0,0
1,0,81,3,0,9,9.5,0,6.9,5,8,1,3,9,5,9,7,2,0,50,0,9,9.0,1,-0.2,1,3,8,9,8,7,3,4,7,0,48,1,9,9.5,0,1.9,9,10,1,2,4,2,5,8,4,0,100,0,9,9.0,1,-0.2,10,10,7,4,4,1,2,8,10,0,99,1,9,9.5,0,0.9,6,1,6,8,1,5,9,10,2,0
1,1,74,0,0,8,9.0,0,-0.2,8,1,3,9,5,9,7,2,0,0,50,0,8,8.0,1,-0.2,3,8,9,8,7,3,4,7,0,0,39,1,8,9.0,0,8.9,10,1,2,4,2,5,8,4,0,0,90,0,8,8.5,0,9.9,10,7,4,4,1,2,8,10,0,0,99,1,8,8.5,1,5.8,1,6,8,1,5,9,10,2,0,0
1,2,64,0,0,7,8.5,0,-0.2,1,3,9,5,9,7,2,0,0,0,47,0,7,7.5,0,2.9,8,9,8,7,3,4,7,0,0,0,29,1,7,8.5,0,9.9,1,2,4,2,5,8,4,0,0,0,90,0,7,7.5,1,-0.2,7,4,4,1,2,8,10,0,0,0,98,1,7,8.0,0,0.9,6,8,1,5,9,10,2,0,0,0
