episode,epoch,cloud_remaining_units,agent0_comp_units,agent0_channel_quality,agent0_remain_epochs,agent0_power,agent0_action,agent0_reward,agent0_mec_comp_unit_0,agent0_mec_comp_unit_1,agent0_mec_comp_unit_2,agent0_mec_comp_unit_3,agent0_mec_comp_unit_4,agent0_mec_comp_unit_5,agent0_mec_comp_unit_6,agent0_mec_comp_unit_7,agent0_mec_comp_unit_8,agent0_mec_comp_unit_9,agent1_comp_units,agent1_channel_quality,agent1_remain_epochs,agent1_power,agent1_action,agent1_reward,agent1_mec_comp_unit_0,agent1_mec_comp_unit_1,agent1_mec_comp_unit_2,agent1_mec_comp_unit_3,agent1_mec_comp_unit_4,agent1_mec_comp_unit_5,agent1_mec_comp_unit_6,agent1_mec_comp_unit_7,agent1_mec_comp_unit_8,agent1_mec_comp_unit_9,agent2_comp_units,agent2_channel_quality,agent2_remain_epochs,agent2_power,agent2_action,agent2_reward,agent2_mec_comp_unit_0,agent2_mec_comp_unit_1,agent2_mec_comp_unit_2,agent2_mec_comp_unit_3,agent2_mec_comp_unit_4,agent2_mec_comp_unit_5,agent2_mec_comp_unit_6,agent2_mec_comp_unit_7,agent2_mec_comp_unit_8,agent2_mec_comp_unit_9,agent3_comp_units,agent3_channel_quality,agent3_remain_epochs,agent3_power,agent3_action,agent3_reward,agent3_mec_comp_unit_0,agent3_mec_comp_unit_1,agent3_mec_comp_unit_2,agent3_mec_comp_unit_3,agent3_mec_comp_unit_4,agent3_mec_comp_unit_5,agent3_mec_comp_unit_6,agent3_mec_comp_unit_7,agent3_mec_comp_unit_8,agent3_mec_comp_unit_9,agent4_comp_units,agent4_channel_quality,agent4_remain_epochs,agent4_power,agent4_action,agent4_reward,agent4_mec_comp_unit_0,agent4_mec_comp_unit_1,agent4_mec_comp_unit_2,agent4_mec_comp_unit_3,agent4_mec_comp_unit_4,agent4_mec_comp_unit_5,agent4_mec_comp_unit_6,agent4_mec_comp_unit_7,agent4_mec_comp_unit_8,agent4_mec_comp_unit_9
0,0,83,10,1,9,9.0,1,2.8,1,9,10,8,5,7,1,3,5,0,47,0,9,9.5,0,2.9,2,5,8,2,6,5,3,1,1,0,50,0,9,9.0,1,-0.2,7,7,6,1,9,3,7,10,9,0,94,1,9,9.5,0,5.9,2,2,6,8,9,8,9,5,4,0,100,1,9,9.0,1,-0.2,3,7,6,10,1,6,8,7,4,0
0,1,79,9,1,8,8.5,0,0.9,9,10,8,5,7,1,3,5,0,0,47,0,8,8.5,1,-0.2,5,8,2,6,5,3,1,1,0,0,43,0,8,8.5,0,6.9,7,6,1,9,3,7,10,9,0,0,94,1,8,8.5,1,1.8,2,6,8,9,8,9,5,4,0,0,97,1,8,8.5,0,2.9,7,6,10,1,6,8,7,4,0,0
0,2,63,9,1,7,7.5,1,8.8,10,8,5,7,1,3,5,0,0,0,47,0,7,7.5,1,-0.2,8,2,6,5,3,1,1,0,0,0,36,0,7,8.0,0,6.9,6,1,9,3,7,10,9,0,0,0,94,0,7,7.5,1,1.8,6,8,9,8,9,5,4,0,0,0,90,1,7,8.0,0,6.9,6,10,1,6,8,7,4,0,0,0
0,3,49,0,1,6,7.0,0,-0.2,8,5,7,1,3,5,0,0,0,0,47,0,6,6.5,1,-0.2,2,6,5,3,1,1,0,0,0,0,30,0,6,7.5,0,5.9,1,9,3,7,10,9,0,0,0,0,88,0,6,7.0,0,5.9,8,9,8,9,5,4,0,0,0,0,90,0,6,7.0,1,5.8,10,1,6,8,7,4,0,0,0,0
0,4,31,0,1,5,6.5,0,-0.2,5,7,1,3,5,0,0,0,0,0,45,0,5,6.0,0,1.9,6,5,3,1,1,0,0,0,0,0,29,0,5,7.0,0,0.9,9,3,7,10,9,0,0,0,0,0,88,0,5,6.0,1,-0.2,9,8,9,5,4,0,0,0,0,0,90,0,5,6.0,1,-0.2,1,6,8,7,4,0,0,0,0,0
0,5,16,0,1,4,5.5,1,0.0,7,1,3,5,0,0,0,0,0,0,39,0,4,5.5,0,5.9,5,3,1,1,0,0,0,0,0,0,20,0,4,6.5,0,8.9,3,7,10,9,0,0,0,0,0,0,88,0,4,5.0,1,-0.2,8,9,5,4,0,0,0,0,0,0,90,0,4,5.0,1,-0.2,6,8,7,4,0,0,0,0,0,0
0,6,0,0,1,3,4.5,1,0.0,1,3,5,0,0,0,0,0,0,0,34,0,3,5.0,0,4.9,3,1,1,0,0,0,0,0,0,0,17,0,3,6.0,0,2.9,7,10,9,0,0,0,0,0,0,0,88,0,3,4.0,1,-0.2,9,5,4,0,0,0,0,0,0,0,90,0,3,4.0,1,-0.2,8,7,4,0,0,0,0,0,0,0
0,7,0,0,1,2,3.5,1,0.0,3,5,0,0,0,0,0,0,0,0,31,0,2,4.5,0,2.9,1,1,0,0,0,0,0,0,0,0,17,0,2,5.0,1,-0.2,10,9,0,0,0,0,0,0,0,0,79,0,2,3.5,0,8.9,5,4,0,0,0,0,0,0,0,0,90,0,2,3.0,1,-0.2,7,4,0,0,0,0,0,0,0,0
0,8,0,0,1,1,2.5,1,0.0,5,0,0,0,0,0,0,0,0,0,30,1,1,4.0,0,0.9,1,0,0,0,0,0,0,0,0,0,17,0,1,4.0,1,-0.2,9,0,0,0,0,0,0,0,0,0,79,0,1,2.5,1,-0.2,4,0,0,0,0,0,0,0,0,0,83,1,1,2.5,0,6.9,4,0,0,0,0,0,0,0,0,0
0,9,0,0,1,0,1.5,1,0.0,0,0,0,0,0,0,0,0,0,0,30,1,0,3.0,1,0.0,0,0,0,0,0,0,0,0,0,0,8,0,0,3.5,0,8.9,0,0,0,0,0,0,0,0,0,0,75,0,0,2.0,0,3.9,0,0,0,0,0,0,0,0,0,0,83,1,0,1.5,1,0.0,0,0,0,0,0,0,0,0,0,0
1,0,100,9,1,9,9.5,0,0.9,7,8,3,5,6,8,2,7,1,0,41,0,9,9.5,0,8.9,7,8,7,5,8,10,9,4,1,0,49,1,9,9.5,0,0.9,4,10,8,1,6,6,9,4,4,0,99,1,9,9.5,0,0.9,5,8,4,5,2,6,7,1,4,0,94,1,9,9.5,0,5.9,5,4,10,10,7,4,6,1,1,0
1,1,83,9,1,8,8.5,1,6.8,8,3,5,6,8,2,7,1,0,0,34,0,8,9.0,0,6.9,8,7,5,8,10,9,4,1,0,0,45,1,8,9.0,0,3.9,10,8,1,6,6,9,4,4,0,0,99,0,8,8.5,1,4.8,8,4,5,2,6,7,1,4,0,0,94,0,8,8.5,1,4.8,4,10,10,7,4,6,1,1,0,0
1,2,71,1,1,7,8.0,0,7.9,3,5,6,8,2,7,1,0,0,0,26,0,7,8.5,0,7.9,7,5,8,10,9,4,1,0,0,0,35,1,7,8.5,0,9.9,8,1,6,6,9,4,4,0,0,0,99,0,7,7.5,1,-0.2,4,5,2,6,7,1,4,0,0,0,94,0,7,7.5,1,-0.2,10,10,7,4,6,1,1,0,0,0
1,3,46,1,1,6,7.0,1,0.0,5,6,8,2,7,1,0,0,0,0,19,0,6,8.0,0,6.9,5,8,10,9,4,1,0,0,0,0,35,1,6,7.5,1,7.8,1,6,6,9,4,4,0,0,0,0,99,0,6,6.5,1,-0.2,5,2,6,7,1,4,0,0,0,0,94,1,6,6.5,1,-0.2,10,7,4,6,1,1,0,0,0,0
1,4,36,0,0,5,6.5,0,-0.2,6,8,2,7,1,0,0,0,0,0,14,0,5,7.5,0,4.9,8,10,9,4,1,0,0,0,0,0,34,1,5,7.0,0,0.9,6,6,9,4,4,0,0,0,0,0,94,0,5,6.0,0,4.9,2,6,7,1,4,0,0,0,0,0,94,1,5,5.5,1,9.8,7,4,6,1,1,0,0,0,0,0
1,5,23,0,0,4,5.5,1,-0.2,8,2,7,1,0,0,0,0,0,0,6,0,4,7.0,0,7.9,10,9,4,1,0,0,0,0,0,0,28,1,4,6.5,0,5.9,6,9,4,4,0,0,0,0,0,0,92,0,4,5.5,0,1.9,6,7,1,4,0,0,0,0,0,0,94,1,4,4.5,1,6.8,4,6,1,1,0,0,0,0,0,0
1,6,15,0,0,3,4.5,1,-0.2,2,7,1,0,0,0,0,0,0,0,0,0,3,6.5,0,-0.2,9,4,1,0,0,0,0,0,0,0,22,0,3,6.0,0,5.9,9,4,4,0,0,0,0,0,0,0,86,0,3,5.0,0,5.9,7,1,4,0,0,0,0,0,0,0,90,1,3,4.0,0,3.9,6,1,1,0,0,0,0,0,0,0
1,7,7,0,0,2,3.5,1,-0.2,7,1,0,0,0,0,0,0,0,0,0,0,2,6.0,0,-0.2,4,1,0,0,0,0,0,0,0,0,13,1,2,5.5,0,8.9,4,4,0,0,0,0,0,0,0,0,79,0,2,4.5,0,6.9,1,4,0,0,0,0,0,0,0,0,90,1,2,3.0,1,5.8,1,1,0,0,0,0,0,0,0,0
1,8,0,0,0,1,2.5,1,-0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,5.0,1,-0.2,1,0,0,0,0,0,0,0,0,0,9,1,1,5.0,0,3.9,4,0,0,0,0,0,0,0,0,0,78,1,1,4.0,0,0.9,4,0,0,0,0,0,0,0,0,0,90,1,1,2.0,1,0.0,1,0,0,0,0,0,0,0,0,0
