episode,epoch,cloud_remaining_units,agent0_comp_units,agent0_channel_quality,agent0_remain_epochs,agent0_power,agent0_action,agent0_reward,agent0_mec_comp_unit_0,agent0_mec_comp_unit_1,agent0_mec_comp_unit_2,agent0_mec_comp_unit_3,agent0_mec_comp_unit_4,agent0_mec_comp_unit_5,agent0_mec_comp_unit_6,agent0_mec_comp_unit_7,agent0_mec_comp_unit_8,agent0_mec_comp_unit_9,agent1_comp_units,agent1_channel_quality,agent1_remain_epochs,agent1_power,agent1_action,agent1_reward,agent1_mec_comp_unit_0,agent1_mec_comp_unit_1,agent1_mec_comp_unit_2,agent1_mec_comp_unit_3,agent1_mec_comp_unit_4,agent1_mec_comp_unit_5,agent1_mec_comp_unit_6,agent1_mec_comp_unit_7,agent1_mec_comp_unit_8,agent1_mec_comp_unit_9,agent2_comp_units,agent2_channel_quality,agent2_remain_epochs,agent2_power,agent2_action,agent2_reward,agent2_mec_comp_unit_0,agent2_mec_comp_unit_1,agent2_mec_comp_unit_2,agent2_mec_comp_unit_3,agent2_mec_comp_unit_4,agent2_mec_comp_unit_5,agent2_mec_comp_unit_6,agent2_mec_comp_unit_7,agent2_mec_comp_unit_8,agent2_mec_comp_unit_9,agent3_comp_units,agent3_channel_quality,agent3_remain_epochs,agent3_power,agent3_action,agent3_reward,agent3_mec_comp_unit_0,agent3_mec_comp_unit_1,agent3_mec_comp_unit_2,agent3_mec_comp_unit_3,agent3_mec_comp_unit_4,agent3_mec_comp_unit_5,agent3_mec_comp_unit_6,agent3_mec_comp_unit_7,agent3_mec_comp_unit_8,agent3_mec_comp_unit_9,agent4_comp_units,agent4_channel_quality,agent4_remain_epochs,agent4_power,agent4_action,agent4_reward,agent4_mec_comp_unit_0,agent4_mec_comp_unit_1,agent4_mec_comp_unit_2,agent4_mec_comp_unit_3,agent4_mec_comp_unit_4,agent4_mec_comp_unit_5,agent4_mec_comp_unit_6,agent4_mec_comp_unit_7,agent4_mec_comp_unit_8,agent4_mec_comp_unit_9
0,0,92,5,0,9,9.5,0,4.9,3,7,5,9,2,3,10,5,4,0,50,1,9,9.0,1,6.8,7,6,7,10,6,6,8,2,3,0,45,0,9,9.5,0,4.9,8,5,6,8,3,8,3,10,5,0,92,0,9,9.5,0,7.9,7,8,8,7,4,10,3,8,6,0,100,1,9,9.0,1,0.8,8,8,10,1,6,8,8,10,4,0
0,1,82,5,1,8,8.5,1,-0.2,7,5,9,2,3,10,5,4,0,0,43,1,8,8.5,0,6.9,6,7,10,6,6,8,2,3,0,0,37,0,8,9.0,0,7.9,5,6,8,3,8,3,10,5,0,0,92,1,8,8.5,1,-0.2,8,8,7,4,10,3,8,6,0,0,92,1,8,8.5,0,7.9,8,10,1,6,8,8,10,4,0,0
0,2,56,5,1,7,7.5,1,0.0,5,9,2,3,10,5,4,0,0,0,43,1,7,7.5,1,5.8,7,10,6,6,8,2,3,0,0,0,37,0,7,8.0,1,-0.2,6,8,3,8,3,10,5,0,0,0,84,1,7,8.0,0,7.9,8,7,4,10,3,8,6,0,0,0,92,0,7,7.5,1,7.8,10,1,6,8,8,10,4,0,0,0
0,3,38,0,1,6,7.0,0,4.9,9,2,3,10,5,4,0,0,0,0,36,1,6,7.0,0,6.9,10,6,6,8,2,3,0,0,0,0,31,0,6,7.5,0,5.9,8,3,8,3,10,5,0,0,0,0,84,0,6,7.0,1,7.8,7,4,10,3,8,6,0,0,0,0,92,0,6,6.5,1,-0.2,1,6,8,8,10,4,0,0,0,0
0,4,13,0,1,5,6.5,0,-0.2,2,3,10,5,4,0,0,0,0,0,36,1,5,6.0,1,9.8,6,6,8,2,3,0,0,0,0,0,31,0,5,6.5,1,-0.2,3,8,3,10,5,0,0,0,0,0,84,1,5,6.0,1,-0.2,4,10,3,8,6,0,0,0,0,0,91,0,5,6.0,0,0.9,6,8,8,10,4,0,0,0,0,0
0,5,11,0,1,4,5.5,1,0.0,3,10,5,4,0,0,0,0,0,0,30,1,4,5.5,0,5.9,6,8,2,3,0,0,0,0,0,0,28,0,4,6.0,0,2.9,8,3,10,5,0,0,0,0,0,0,80,1,4,5.5,0,3.9,10,3,8,6,0,0,0,0,0,0,85,0,4,5.5,0,5.9,8,8,10,4,0,0,0,0,0,0
0,6,0,0,1,3,5.0,0,-0.2,10,5,4,0,0,0,0,0,0,0,24,1,3,5.0,0,5.9,8,2,3,0,0,0,0,0,0,0,20,0,3,5.5,0,7.9,3,10,5,0,0,0,0,0,0,0,80,1,3,4.5,1,9.8,3,8,6,0,0,0,0,0,0,0,85,1,3,4.5,1,-0.2,8,10,4,0,0,0,0,0,0,0
0,7,0,0,0,2,4.5,0,-0.2,5,4,0,0,0,0,0,0,0,0,24,1,2,4.0,1,0.0,2,3,0,0,0,0,0,0,0,0,17,0,2,5.0,0,2.9,10,5,0,0,0,0,0,0,0,0,80,0,2,3.5,1,0.0,8,6,0,0,0,0,0,0,0,0,77,1,2,4.0,0,7.9,10,4,0,0,0,0,0,0,0,0
0,8,0,0,0,1,3.5,1,-0.2,4,0,0,0,0,0,0,0,0,0,22,1,1,3.5,0,1.9,3,0,0,0,0,0,0,0,0,0,17,0,1,4.0,1,-0.2,5,0,0,0,0,0,0,0,0,0,72,0,1,3.0,0,7.9,6,0,0,0,0,0,0,0,0,0,67,1,1,3.5,0,9.9,4,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,3.0,0,-0.2,0,0,0,0,0,0,0,0,0,0,22,1,0,2.5,1,0.0,0,0,0,0,0,0,0,0,0,0,17,0,0,3.0,1,-0.2,0,0,0,0,0,0,0,0,0,0,66,0,0,2.5,0,5.9,0,0,0,0,0,0,0,0,0,0,63,1,0,3.0,0,3.9,0,0,0,0,0,0,0,0,0,0
1,0,92,6,1,9,9.5,0,3.9,1,5,4,2,5,10,10,7,5,0,41,0,9,9.5,0,8.9,7,8,3,7,1,9,3,10,4,0,50,0,9,9.0,1,3.8,7,9,4,2,10,10,3,6,10,0,100,0,9,9.0,1,-0.2,3,4,10,2,9,9,3,8,8,0,96,1,9,9.5,0,3.9,2,6,1,3,1,8,2,7,4,0
1,1,75,6,1,8,8.5,1,0.8,5,4,2,5,10,10,7,5,0,0,41,0,8,8.5,1,-0.2,8,3,7,1,9,3,10,4,0,0,50,0,8,8.0,1,-0.2,9,4,2,10,10,3,6,10,0,0,97,0,8,8.5,0,2.9,4,10,2,9,9,3,8,8,0,0,96,0,8,8.5,1,1.8,6,1,3,1,8,2,7,4,0,0
1,2,69,1,1,7,8.0,0,4.9,4,2,5,10,10,7,5,0,0,0,33,0,7,8.0,0,7.9,3,7,1,9,3,10,4,0,0,0,41,1,7,7.5,0,8.9,4,2,10,10,3,6,10,0,0,0,93,0,7,8.0,0,3.9,10,2,9,9,3,8,8,0,0,0,96,1,7,7.5,1,-0.2,1,3,1,8,2,7,4,0,0,0
1,3,51,1,1,6,7.0,1,0.0,2,5,10,10,7,5,0,0,0,0,30,0,6,7.5,0,2.9,7,1,9,3,10,4,0,0,0,0,41,0,6,6.5,1,3.8,2,10,10,3,6,10,0,0,0,0,93,0,6,7.0,1,-0.2,2,9,9,3,8,8,0,0,0,0,95,1,6,7.0,0,0.9,3,1,8,2,7,4,0,0,0,0
1,4,47,0,1,5,6.5,0,-0.2,5,10,10,7,5,0,0,0,0,0,23,0,5,7.0,0,6.9,1,9,3,10,4,0,0,0,0,0,41,0,5,5.5,1,-0.2,10,10,3,6,10,0,0,0,0,0,93,1,5,6.0,1,-0.2,9,9,3,8,8,0,0,0,0,0,92,1,5,6.5,0,2.9,1,8,2,7,4,0,0,0,0,0
